pair_id,smiles_A,smiles_B,source,transformation,analogs_generated,unique_analogs,B_recovered_exact,B_rank_by_tanimoto,best_tanimoto,top10_tanimoto_mean,smirks_that_recovered_B,runtime_s
CHEMBL_MMP_00517,CN(C)c1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,CNc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,ChEMBL-37/mmpdb,[*:1]N(C)C>>[*:1]NC,155,96,False,,0.6852,0.6198,,1.4269
CHEMBL_MMP_00518,Clc1ncnc2c1ncn2Cc1ccccc1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]N(C)C,144,90,False,,0.6341,0.5444,,1.0135
CHEMBL_MMP_00519,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(C(C)C)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C(C)C,197,138,False,,0.6471,0.5773,,0.79
CHEMBL_MMP_00520,COc1ccc(N2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(OC)c1,COc1ccccc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],366,241,False,,0.8,0.7652,,2.3406
CHEMBL_MMP_00521,CNC(=O)c1cc(-c2ccncc2)nnc1Cl,NC(=O)c1cc(-c2ccncc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],75,47,False,,0.6842,0.616,,0.2143
CHEMBL_MMP_00522,CCN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,CNc1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],344,218,False,,0.7091,0.6834,,2.1208
CHEMBL_MMP_00523,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],136,87,False,,0.5,0.4373,,0.8397
CHEMBL_MMP_00524,CC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,CC(C)C(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C(C)C,275,176,False,,0.7885,0.7758,,1.2846
CHEMBL_MMP_00525,N#Cc1ccc(CC(NC(=O)c2ccccc2Br)C(=O)O)cc1,O=C(NC(Cc1ccc(O)cc1)C(=O)O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]O,339,219,False,,0.7857,0.673,,1.5946
CHEMBL_MMP_00526,COc1cc(CC(C)N)c(OC)cc1Cl,COc1cc(CC(C)N)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]O,200,140,False,,0.6857,0.6,,0.8143
CHEMBL_MMP_00527,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C)c3c2F)C1,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C1CC1,168,128,False,,0.7869,0.7456,,1.3291
CHEMBL_MMP_00528,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]CC#C>>[*:1]CCCC,322,208,False,,0.5714,0.5508,,1.7455
CHEMBL_MMP_00529,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,COCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]COC,264,169,False,,0.7049,0.6739,,1.9906
CHEMBL_MMP_00530,Cc1c(NC(=O)Cc2ccc(Cl)c(Cl)c2)ccc2nc(N)nc(N)c12,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],344,219,False,,0.6481,0.6064,,2.1435
CHEMBL_MMP_00531,CCCN1CCCC(c2cccc(O)c2)C1,Oc1cccc(C2CCCNC2)c1,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1][H],269,188,False,,0.5,0.4756,,0.971
CHEMBL_MMP_00532,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(Br)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(C)cc2)n1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,178,108,False,,0.84,0.7546,,0.8993
CHEMBL_MMP_00533,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,COc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,292,188,False,,0.6744,0.6141,,4.085
CHEMBL_MMP_00534,CCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,OCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]CCO,273,188,False,,0.8723,0.7762,,1.8837
CHEMBL_MMP_00535,CCOc1ccc(-c2nn3c(-c4ccco4)nnc3s2)cc1,c1ccc(-c2nn3c(-c4ccco4)nnc3s2)cc1,ChEMBL-37/mmpdb,[*:1]OCC>>[*:1][H],130,81,False,,0.6875,0.6578,,0.9285
CHEMBL_MMP_00536,C=CCOc1cc(OC)c(C=C2SC(=O)NC2=O)cc1Br,COc1cc(O)c(Br)cc1C=C1SC(=O)NC1=O,ChEMBL-37/mmpdb,[*:1]CC=C>>[*:1][H],216,146,False,,0.7083,0.6324,,0.9963
CHEMBL_MMP_00537,CN(C)c1ncnc2c1ncn2Cc1ccccc1,CNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],153,95,False,,0.6136,0.5656,,0.9161
CHEMBL_MMP_00538,CNc1ccc(Cl)cc1C(=O)c1cc(OC)c(OC)c(OC)c1,COc1cc(C(=O)c2cc(Cl)ccc2N)cc(OC)c1OC,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],293,197,False,,0.6889,0.6458,,1.7489
CHEMBL_MMP_00539,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,ChEMBL-37/mmpdb,[*:1]C#C>>[*:1][H],322,208,False,,0.6667,0.6157,,1.5131
CHEMBL_MMP_00540,CNC(=O)NC(CCSC)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,CSCCC(NC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],321,210,False,,0.7885,0.7609,,1.1886
CHEMBL_MMP_00541,NCCc1c[nH]c2ccc(O)cc12,COc1ccc2[nH]cc(CCN)c2c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,157,108,False,,0.6585,0.5742,,1.2909
CHEMBL_MMP_00542,CCOC(=O)Nc1ccc(N(C)c2cccc(OC)c2)cc1,CCOC(=O)Nc1ccc(Nc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],343,217,False,,0.6531,0.6136,,1.7962
CHEMBL_MMP_00543,O=C(NCCCn1ccnc1)c1cccnc1Cl,O=C(NCCCn1ccnc1)c1cccnc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],102,68,False,,1.0,0.6225,,0.2681
CHEMBL_MMP_00544,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(S)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]NN>>[*:1]S,144,94,False,,0.6667,0.6223,,1.138
CHEMBL_MMP_00545,CN(C)c1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,CNc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,ChEMBL-37/mmpdb,[*:1]N(C)C>>[*:1]NC,155,96,False,,0.6852,0.6198,,1.2167
CHEMBL_MMP_00546,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C=O)OCO3,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1][H],264,169,False,,0.6667,0.6375,,2.2388
CHEMBL_MMP_00547,NCCc1c[nH]c2ccc(O)cc12,COc1ccc2[nH]cc(CCN)c2c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,157,108,False,,0.6585,0.5742,,1.303
CHEMBL_MMP_00548,COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,COc1ccc2[nH]cc(CCN(C)C)c2c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],173,119,False,,0.5909,0.5159,,1.3466
CHEMBL_MMP_00549,CCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,CCCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,174,139,True,1,1.0,0.7804,META025,0.935
CHEMBL_MMP_00550,CN1CCN(C2=Cc3ccccc3Cc3ccc(Cl)cc32)CC1,CN1CCN(C2=Cc3ccccc3Cc3ccccc32)CC1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],369,242,False,,1.0,0.6932,,1.8569
CHEMBL_MMP_00551,Cc1nnc2nc3ccccc3n2c1O,Oc1cnnc2nc3ccccc3n12,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],148,93,False,,0.5526,0.4821,,1.1398
CHEMBL_MMP_00552,Cc1cnc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cn1,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,328,201,True,1,1.0,0.7367,RING_117,2.18
CHEMBL_MMP_00553,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)c(OC)c1,COc1ccccc1-c1coc2c3c(ccc2c1=O)OC(C)(C)C=C3,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],323,217,False,,0.7547,0.7358,,2.9191
CHEMBL_MMP_00554,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(Br)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(C)cc2)n1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,178,108,False,,0.84,0.7546,,1.2326
CHEMBL_MMP_00555,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],136,87,False,,0.5,0.4373,,0.897
CHEMBL_MMP_00556,CN(C)c1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,CNc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],155,96,False,,0.6852,0.6198,,1.6636
CHEMBL_MMP_00557,COc1cc(CC(C)N)c(OC)cc1Cl,COc1ccc(OC)c(CC(C)N)c1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],200,140,False,,1.0,0.5621,,0.7368
CHEMBL_MMP_00558,COc1cc(C(C)C)c(OC)cc1CC(C)N,CCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]CC,206,145,False,,0.6765,0.6283,,0.9891
CHEMBL_MMP_00559,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(F)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccccc2)n1,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],178,108,False,,0.8039,0.7511,,0.9024
CHEMBL_MMP_00560,COc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1]OCC,156,103,True,1,1.0,0.7462,META025,1.5178
CHEMBL_MMP_00561,CC(C)NCC(O)COC(=O)c1ccc(C#N)cc1,CC(C)NCC(O)COC(=O)c1ccc(O)cc1,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]O,146,94,False,,0.7838,0.6602,,0.9511
CHEMBL_MMP_00562,CN1CCN2CC(c3ccc(Cl)cc3)c3ccccc3C2C1,COc1ccc(C2CN3CCN(C)CC3c3ccccc32)cc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OC,319,212,False,,0.75,0.6416,,1.8654
CHEMBL_MMP_00563,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]C=C,165,127,False,,0.7385,0.6999,,1.481
CHEMBL_MMP_00564,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C1CC1,327,210,False,,0.6744,0.6277,,1.9355
CHEMBL_MMP_00565,CCC1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,CCC1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1C,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],156,104,False,,0.6182,0.5844,,1.3285
CHEMBL_MMP_00566,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)c(OC)c1,COc1ccccc1-c1coc2c3c(ccc2c1=O)OC(C)(C)C=C3,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],323,217,False,,0.7547,0.7358,,2.259
CHEMBL_MMP_00567,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)c1,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2ccccc2)c1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],446,278,False,,1.0,0.8217,,3.3606
CHEMBL_MMP_00568,NS(=O)(=O)c1ccc(CCO)cc1,NS(=O)(=O)c1ccc(CO)cc1,ChEMBL-37/mmpdb,[*:1]CCO>>[*:1]CO,127,84,False,,0.6923,0.5678,,0.9351
CHEMBL_MMP_00569,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1,Cc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,299,199,False,,0.7778,0.6611,,2.3088
CHEMBL_MMP_00570,O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,O=c1c(-c2cccc(Cl)c2)coc2cc(O)ccc12,ChEMBL-37/mmpdb,[*:1]O>>[*:1][H],316,212,False,,0.6818,0.6236,,2.3197
CHEMBL_MMP_00571,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,ChEMBL-37/mmpdb,[*:1]N>>[*:1][H],431,252,False,,0.6667,0.5784,,3.3965
CHEMBL_MMP_00572,COc1cc(CC(C)N)c(OC)cc1Cl,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]I,200,140,False,,0.6471,0.5803,,1.1921
CHEMBL_MMP_00573,Clc1ncnc2c1ncn2Cc1ccccc1,COc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OC,144,90,False,,0.6341,0.5376,,0.7707
CHEMBL_MMP_00574,COc1cc(C(C)C)c(OC)cc1CC(C)N,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]I,206,145,False,,0.6111,0.5843,,1.026
CHEMBL_MMP_00575,CCn1cc(CCN(C)C)c2cc(OC)ccc21,COc1ccc2[nH]cc(CCN(C)C)c2c1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],182,125,False,,0.5,0.469,,1.4758
CHEMBL_MMP_00576,CC(=O)Nc1ccc(C=Cc2ccc(Cl)cc2)cc1,CC(=O)Nc1ccc(C=Cc2ccc(F)cc2)cc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]F,224,141,True,1,1.0,0.6582,HALO_001;HALO008,1.7999
CHEMBL_MMP_00577,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(C)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(F)cc2)n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,191,116,True,1,1.0,0.8113,META023,1.0429
CHEMBL_MMP_00578,O=[N+]([O-])c1cc2c(ccc3cc(O)ccc32)o1,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,243,150,False,,0.6739,0.6262,,2.3485
CHEMBL_MMP_00579,Cc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)cc1,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,208,127,True,1,1.0,0.7329,RING_117;META024,1.7725
CHEMBL_MMP_00580,COc1ccc2[nH]cc(CCN)c2c1,COc1ccc2[nH]cc(CCN(C)C)c2c1,ChEMBL-37/mmpdb,[*:1]N>>[*:1]N(C)C,165,112,True,1,1.0,0.6527,AMINE_002;STER_002;CNS_003,1.0949
CHEMBL_MMP_00581,CNC(=O)NC(CCSC)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,CSCCC(NC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],321,210,False,,0.7885,0.7609,,1.3027
CHEMBL_MMP_00582,C=CCc1cc2c(cc1O)CCO2,OCCCc1cc2c(cc1O)CCO2,ChEMBL-37/mmpdb,[*:1]CC=C>>[*:1]CCCO,165,117,False,,0.7059,0.5341,,1.348
CHEMBL_MMP_00583,c1ccc(Cn2cnc3c(NC4CC4)ncnc32)cc1,OCCNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]CCO,148,95,False,,0.6,0.5574,,1.1704
CHEMBL_MMP_00584,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4C)c3c2F)C1,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],177,136,False,,0.8095,0.7995,,1.4025
CHEMBL_MMP_00585,NCCCCC(NC(=O)c1ccccc1Br)C(=O)O,O=C(NC(CS)C(=O)O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CCCCN>>[*:1]CS,277,189,False,,0.6429,0.6208,,1.0156
CHEMBL_MMP_00586,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,242,154,True,1,1.0,0.7518,META023,1.0948
CHEMBL_MMP_00587,COc1cc(CC(C)N)c(OC)cc1I,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]I>>[*:1]OC,196,137,False,,0.6471,0.6267,,0.8571
CHEMBL_MMP_00588,CNc1ncnc2c1ncn2Cc1cc(F)ccc1F,CNc1ncnc2c1ncn2Cc1ccccc1F,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],187,120,False,,0.75,0.6867,,0.8161
CHEMBL_MMP_00589,CCC1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1C,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1CC,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,156,104,True,1,1.0,0.7996,META025,1.3967
CHEMBL_MMP_00590,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]O,214,151,False,,0.7353,0.6511,,0.8653
CHEMBL_MMP_00591,Brc1ccc2[nH]c3c(c2c1)CCN=C3,COc1ccc2[nH]c3c(c2c1)CCN=C3,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]OC,116,75,False,,0.6341,0.5226,,1.3849
CHEMBL_MMP_00592,COc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1]OCC,156,103,True,1,1.0,0.7462,META025,1.0826
CHEMBL_MMP_00593,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(C#N)cc1,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1][H],272,171,False,,0.8667,0.7319,,1.7443
CHEMBL_MMP_00594,Cc1c(NC(=O)Cc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc4ccccc4c3)ccc2n1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,467,282,True,1,1.0,0.766,RING_117;META024,3.4071
CHEMBL_MMP_00595,CCN(C(C)=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CC(=O)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],248,160,False,,0.6508,0.6267,,1.6415
CHEMBL_MMP_00596,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1C(=O)c1ccc(Cl)cc1,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],262,170,False,,0.8085,0.6793,,1.7186
CHEMBL_MMP_00597,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2c(ccn2C)c1,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2[nH]ccc2c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],303,205,False,,0.6667,0.6424,,2.5126
CHEMBL_MMP_00598,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1C,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1CC,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,156,105,True,1,1.0,0.7965,META025,0.998
CHEMBL_MMP_00599,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,Cc1cnc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cn1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,319,195,False,,0.7609,0.674,,1.7691
CHEMBL_MMP_00600,Nc1ccc2nc(N3CCNCC3)cnc2c1,COc1ccc2nc(N3CCNCC3)cnc2c1,ChEMBL-37/mmpdb,[*:1]N>>[*:1]OC,161,98,False,,0.6512,0.6134,,1.1978
CHEMBL_MMP_00601,CCN1CCCC(c2cccc(O)c2)C1,CCCN1CCCC(c2cccc(O)c2)C1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,263,182,True,1,1.0,0.7156,META025,0.638
CHEMBL_MMP_00602,CN(C)c1ncnc2c1ncn2Cc1ccccc1,OCCNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]N(C)C>>[*:1]NCCO,153,95,False,,0.5686,0.504,,0.751
CHEMBL_MMP_00603,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1Cl,NC(=O)c1cc(-c2ccc(F)c(Cl)c2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]F,199,129,False,,0.7632,0.6311,,1.9346
CHEMBL_MMP_00604,CCc1cc(OC)c(CC(C)N)cc1OC,CCCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,214,151,True,1,1.0,0.6861,META025;META026;BENZ007,1.0734
CHEMBL_MMP_00605,COc1c(CC(NC(=O)OC(C)(C)C)C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CC(C)(C)OC(=O)NC(Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(=O)O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],253,172,True,1,1.0,0.7892,OSUB_002;AROM016,1.6372
CHEMBL_MMP_00606,COc1ccc(NC(=O)NNC(=O)c2cc([N+](=O)[O-])c[nH]2)cc1,O=C(NNC(=O)c1cc([N+](=O)[O-])c[nH]1)Nc1ccccc1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],183,120,False,,0.814,0.7507,,0.8405
CHEMBL_MMP_00607,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C#N,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1Cl,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]Cl,228,151,False,,0.7759,0.7086,,1.05
CHEMBL_MMP_00608,O=[N+]([O-])c1cc2c(ccc3cc(O)ccc32)o1,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,243,150,False,,0.6739,0.6262,,2.0946
CHEMBL_MMP_00609,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3C#N)cccc12,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]OC,313,193,False,,0.7091,0.6434,,1.9213
CHEMBL_MMP_00610,Cc1ccc(Sc2cncc3sc(C=NO)cc23)cc1,Cc1ccc(Sc2cncc3sc(C=O)cc23)cc1,ChEMBL-37/mmpdb,[*:1]C=NO>>[*:1]C=O,141,85,False,,0.6078,0.5537,,0.9542
CHEMBL_MMP_00611,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,310,190,False,,0.75,0.6526,,1.6908
CHEMBL_MMP_00612,CNC(=O)c1cc(-c2ccncc2)nnc1Cl,NC(=O)c1cc(-c2ccncc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],75,47,False,,0.6842,0.616,,0.1871
CHEMBL_MMP_00613,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,CCN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,332,208,True,1,1.0,0.7948,AMINE_010;STER_009;META025;META033,1.9915
CHEMBL_MMP_00614,CN(C)c1ncnc2c1ncn2Cc1ccccc1,CNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],153,95,False,,0.6136,0.5656,,1.0644
CHEMBL_MMP_00615,CNc1ncnc2c1ncn2Cc1cccc(F)c1F,CNc1ncnc2c1ncn2Cc1ccccc1F,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],203,134,False,,0.7391,0.6844,,0.7265
